Price,Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname,Predicted Price,Index
485000.0,2,1.2,2.0,1.0,1.0,2121.0,124.0,2013.0,8400.0,2,0,18,5,487248,5727
455000.0,1,1.2,1.0,1.0,0.0,760.0,70.0,2007.0,8400.0,2,1,18,5,505065,5728
569000.0,2,1.2,2.0,2.0,1.0,3878.0,124.0,2012.0,8400.0,2,1,18,5,724049,5729
1220000.0,3,1.2,3.0,1.0,1.0,0.0,124.0,1970.0,8400.0,0,1,18,5,1341493,5730
1250000.0,4,1.2,4.0,3.0,1.0,0.0,176.0,2000.0,8400.0,2,1,18,5,1337581,5731
430000.0,2,1.2,2.0,2.0,0.0,2295.0,124.0,2014.0,8400.0,2,0,18,5,656449,5732
480000.0,1,1.2,1.0,1.0,1.0,3878.0,124.0,2012.0,8400.0,2,4,18,5,407181,5733
425000.0,1,1.2,1.0,1.0,1.0,0.0,57.0,2004.0,8400.0,2,4,18,5,372059,5734
815000.0,2,1.2,2.0,1.0,0.0,0.0,124.0,1970.0,8400.0,0,3,18,5,1128700,5735
740000.0,3,1.2,3.0,2.0,1.0,0.0,105.0,1994.0,8400.0,2,4,25,5,919689,5736
580000.0,2,1.2,2.0,1.0,1.0,0.0,124.0,2010.0,8400.0,2,4,18,5,572379,5737
700000.0,3,1.2,3.0,1.0,0.0,199.0,124.0,1947.0,8400.0,0,4,18,5,1336268,5738
660000.0,2,1.2,2.0,1.0,1.0,0.0,77.0,2000.0,8400.0,2,1,18,5,563352,5739
622500.0,2,1.2,2.0,2.0,1.0,2955.0,67.0,2013.0,8400.0,2,1,18,5,667281,5740
690000.0,2,1.2,2.0,3.0,1.0,0.0,124.0,2013.0,8400.0,2,1,18,5,900306,5741
800000.0,2,1.2,2.0,2.0,2.0,0.0,73.0,2014.0,8400.0,2,0,18,5,708074,5742
540000.0,2,1.2,2.0,2.0,1.0,0.0,93.0,1994.0,8400.0,2,1,18,5,710897,5743
370000.0,1,1.2,1.0,1.0,1.0,546.0,51.0,2000.0,8400.0,2,4,18,5,432729,5744
720000.0,3,1.2,3.0,2.0,1.0,0.0,112.0,1970.0,8400.0,2,4,18,5,884802,5745
1040000.0,3,7.7,3.0,1.0,3.0,690.0,124.0,1950.0,1223.0,0,1,10,6,1204178,5746
855000.0,3,7.7,3.0,1.0,1.0,326.0,112.0,1991.0,1223.0,0,1,10,6,894172,5747
832500.0,2,7.7,2.0,1.0,2.0,562.0,116.0,1950.0,1223.0,0,1,10,6,850203,5748
850000.0,2,7.7,2.0,1.0,2.0,502.0,104.0,1950.0,1223.0,0,1,10,6,819840,5749
1080000.0,3,7.7,3.0,1.0,2.0,472.0,95.0,1950.0,1223.0,0,1,10,6,899956,5750
1170000.0,4,7.7,4.0,2.0,2.0,489.0,124.0,1970.0,1223.0,0,4,10,6,1223674,5751
927000.0,3,7.7,3.0,1.0,0.0,274.0,131.0,1910.0,1223.0,0,1,10,6,1066766,5752
850000.0,4,7.7,4.0,2.0,0.0,389.0,158.0,1990.0,1223.0,0,4,10,6,1139963,5753
831000.0,3,7.7,3.0,1.0,0.0,353.0,109.0,1890.0,1223.0,0,1,10,6,1044745,5754
835000.0,3,7.7,2.0,1.0,3.0,459.0,124.0,1970.0,1223.0,0,1,10,6,954595,5755
840000.0,4,7.7,3.0,3.0,2.0,278.0,277.0,2015.0,1223.0,1,1,10,6,1461097,5756
1315000.0,4,7.7,4.0,2.0,3.0,830.0,134.0,1920.0,1223.0,0,1,10,6,1903433,5757
1035000.0,3,7.7,3.0,1.0,2.0,675.0,124.0,1970.0,1223.0,0,1,10,6,1204245,5758
1161000.0,4,7.7,4.0,2.0,5.0,742.0,236.0,2000.0,1223.0,0,1,10,6,1762122,5759
775000.0,3,7.7,3.0,1.0,1.0,435.0,124.0,1970.0,1223.0,0,1,10,6,955200,5760
1016000.0,3,7.7,3.0,1.0,1.0,320.0,134.0,1940.0,1223.0,0,3,10,6,953542,5761
690000.0,3,7.7,4.0,1.0,2.0,532.0,518.0,1965.0,1223.0,0,1,10,6,1235231,5762
1070000.0,3,7.7,2.0,1.0,2.0,526.0,127.0,1950.0,1223.0,0,1,10,6,921627,5763
871500.0,4,7.7,4.0,2.0,0.0,389.0,158.0,1990.0,1223.0,0,0,10,6,1145405,5764
509000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5765
380000.0,1,6.1,1.0,1.0,1.0,0.0,50.0,1960.0,13240.0,2,0,25,5,338504,5766
430000.0,2,6.1,2.0,1.0,1.0,0.0,71.0,1970.0,13240.0,2,1,25,5,553675,5767
640000.0,2,6.1,2.0,1.0,1.0,1055.0,124.0,1970.0,13240.0,2,1,25,5,699469,5768
602000.0,2,6.1,2.0,1.0,0.0,0.0,66.0,1930.0,13240.0,2,1,25,5,660337,5769
575000.0,2,6.1,2.0,1.0,1.0,0.0,75.0,1970.0,13240.0,2,3,25,5,528733,5770
495000.0,2,6.1,2.0,1.0,1.0,0.0,74.0,1970.0,13240.0,2,0,25,5,493285,5771
2000000.0,5,6.1,5.0,2.0,2.0,436.0,124.0,1910.0,13240.0,0,4,25,5,2062227,5772
500000.0,2,6.1,2.0,1.0,1.0,5530.0,70.0,2001.0,13240.0,2,1,25,5,548089,5773
530000.0,2,6.1,2.0,1.0,1.0,6186.0,124.0,1970.0,13240.0,2,0,25,5,558320,5774
1891000.0,3,6.1,3.0,2.0,3.0,384.0,123.0,1915.0,13240.0,0,1,25,5,2015724,5775
2000000.0,4,6.1,4.0,2.0,3.0,420.0,160.0,1910.0,13240.0,0,4,25,5,2141812,5776
2220000.0,4,6.1,4.0,2.0,2.0,402.0,124.0,1914.0,13240.0,0,1,25,5,2130197,5777
1500000.0,3,6.1,3.0,1.0,1.0,1669.0,176.0,1920.0,13240.0,2,4,25,5,1069358,5778
2455000.0,4,6.1,4.0,1.0,1.0,300.0,124.0,1970.0,13240.0,0,1,25,5,1630616,5779
2000000.0,3,6.1,3.0,2.0,2.0,176.0,192.0,1880.0,13240.0,0,4,25,5,1866398,5780
500000.0,1,6.1,1.0,1.0,1.0,2335.0,58.0,2002.0,13240.0,2,3,25,5,348815,5781
685000.0,2,6.1,2.0,2.0,2.0,0.0,102.0,1999.0,13240.0,2,1,25,5,818266,5782
380000.0,1,6.1,1.0,1.0,1.0,2879.0,49.0,1967.0,13240.0,2,1,25,5,358781,5783
465000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1960.0,13240.0,2,1,25,5,633557,5784
616000.0,3,6.1,2.0,2.0,2.0,0.0,115.0,1995.0,13240.0,2,1,25,5,986556,5785
875000.0,2,6.1,2.0,1.0,0.0,94.0,124.0,1970.0,13240.0,0,1,25,5,1147490,5786
610000.0,3,6.1,3.0,1.0,2.0,7170.0,124.0,1970.0,13240.0,2,1,25,5,985895,5787
400000.0,1,6.1,1.0,1.0,1.0,0.0,53.0,1998.0,13240.0,2,4,25,5,384092,5788
450000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,3,25,5,469134,5789
451000.0,1,6.1,1.0,1.0,1.0,0.0,41.0,2009.0,13240.0,2,1,25,5,418161,5790
1400000.0,3,6.1,3.0,2.0,2.0,128.0,183.0,2002.0,13240.0,1,4,25,5,1258143,5791
455000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5792
487500.0,2,6.1,2.0,1.0,2.0,1676.0,124.0,1970.0,13240.0,2,1,25,5,807341,5793
459000.0,1,6.1,1.0,1.0,1.0,0.0,59.0,1995.0,13240.0,2,3,25,5,393219,5794
395000.0,1,6.1,1.0,1.0,1.0,1286.0,124.0,1975.0,13240.0,2,3,25,5,460409,5795
560000.0,2,6.1,2.0,1.0,2.0,1676.0,124.0,1970.0,13240.0,2,1,25,5,807341,5796
520000.0,2,6.1,2.0,1.0,1.0,1034.0,55.0,1950.0,13240.0,2,0,25,5,541962,5797
2720000.0,3,6.1,3.0,2.0,0.0,367.0,124.0,1868.0,13240.0,0,1,25,5,2217065,5798
542500.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,0,25,5,580818,5799
370500.0,1,6.1,1.0,1.0,1.0,0.0,46.0,1960.0,13240.0,2,1,25,5,398893,5800
5046000.0,5,6.1,5.0,3.0,3.0,1294.0,378.0,1884.0,13240.0,0,1,25,5,4634233,5801
385000.0,1,6.1,1.0,1.0,1.0,0.0,53.0,2005.0,13240.0,2,0,25,5,357772,5802
1900000.0,3,6.1,3.0,2.0,2.0,289.0,122.0,1979.0,13240.0,0,1,25,5,1654718,5803
475000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,3,25,5,469134,5804
390000.0,2,6.1,2.0,1.0,1.0,0.0,73.0,2000.0,13240.0,2,4,25,5,531224,5805
500000.0,1,6.1,1.0,1.0,1.0,0.0,57.0,2001.0,13240.0,2,4,25,5,384092,5806
571000.0,2,6.1,2.0,1.0,1.0,7458.0,124.0,1970.0,13240.0,2,1,25,5,620645,5807
690000.0,2,6.1,2.0,1.0,0.0,0.0,100.0,1970.0,13240.0,2,4,25,5,519606,5808
430000.0,1,6.1,1.0,1.0,1.0,1409.0,63.0,2000.0,13240.0,2,3,25,5,388445,5809
420000.0,1,6.1,1.0,1.0,0.0,954.0,124.0,1945.0,13240.0,2,3,25,5,497895,5810
392000.0,1,6.1,1.0,1.0,1.0,0.0,43.0,2002.0,13240.0,2,1,25,5,418161,5811
1900000.0,4,6.1,4.0,2.0,2.0,507.0,202.0,1890.0,13240.0,0,0,25,5,2020733,5812
570000.0,2,6.1,2.0,1.0,1.0,628.0,124.0,1960.0,13240.0,2,1,25,5,699591,5813
540000.0,2,6.1,2.0,1.0,1.0,0.0,70.0,2003.0,13240.0,2,3,25,5,540351,5814
475000.0,2,6.1,2.0,1.0,1.0,0.0,83.0,1970.0,13240.0,2,3,25,5,528733,5815
335000.0,1,6.1,1.0,1.0,0.0,0.0,124.0,2013.0,13240.0,2,3,25,5,465183,5816
570000.0,2,6.1,2.0,2.0,1.0,0.0,70.0,2000.0,13240.0,2,0,25,5,695035,5817
561000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5818
400000.0,2,6.1,2.0,1.0,1.0,0.0,65.0,1970.0,13240.0,2,0,25,5,493285,5819
1220000.0,2,6.1,2.0,1.0,1.0,208.0,124.0,1970.0,13240.0,0,1,25,5,1198576,5820
920000.0,3,6.1,3.0,2.0,2.0,124.0,134.0,2000.0,13240.0,0,0,25,5,1514109,5821
330000.0,1,6.1,1.0,1.0,1.0,653.0,124.0,1970.0,13240.0,2,2,25,5,563457,5822
503500.0,2,6.1,2.0,1.0,1.0,683.0,72.0,1940.0,13240.0,2,1,25,5,757811,5823
580000.0,2,6.1,2.0,1.0,0.0,0.0,95.0,1930.0,13240.0,2,0,25,5,581021,5824
360000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5825
320000.0,1,6.1,1.0,2.0,1.0,0.0,124.0,2013.0,13240.0,2,4,25,5,646188,5826
1295000.0,3,6.1,3.0,2.0,2.0,0.0,200.0,2000.0,13240.0,1,1,25,5,1291166,5827
481000.0,2,6.1,2.0,1.0,1.0,0.0,61.0,1966.0,13240.0,2,1,25,5,546024,5828
1120000.0,3,6.1,3.0,2.0,2.0,1039.0,133.0,2006.0,13240.0,0,0,25,5,2087184,5829
400000.0,1,6.1,1.0,1.0,1.0,0.0,52.0,2012.0,13240.0,2,4,25,5,384092,5830
582000.0,2,6.1,2.0,1.0,0.0,0.0,124.0,1955.0,13240.0,2,1,25,5,633557,5831
1210000.0,1,6.1,1.0,1.0,1.0,0.0,49.0,1970.0,13240.0,2,0,25,5,346154,5832
366000.0,1,6.1,1.0,1.0,0.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5833
808000.0,2,6.1,2.0,1.0,0.0,124.0,124.0,1908.0,13240.0,0,1,25,5,1270041,5834
1316000.0,2,6.1,2.0,1.0,0.0,215.0,124.0,1970.0,13240.0,0,1,25,5,1205590,5835
640000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5836
785000.0,2,6.1,2.0,2.0,2.0,0.0,98.0,2006.0,13240.0,2,0,25,5,757876,5837
450000.0,1,6.1,1.0,1.0,1.0,0.0,61.0,2009.0,13240.0,2,3,25,5,393219,5838
875000.0,2,6.1,2.0,1.0,1.0,123.0,68.0,1900.0,13240.0,0,1,25,5,1182509,5839
650000.0,2,6.1,2.0,1.0,0.0,822.0,70.0,1930.0,13240.0,2,0,25,5,689998,5840
431000.0,2,6.1,2.0,1.0,1.0,0.0,71.0,1940.0,13240.0,2,1,25,5,618005,5841
385000.0,2,6.1,2.0,1.0,1.0,0.0,46.0,1970.0,13240.0,2,4,25,5,519606,5842
575000.0,2,6.1,2.0,2.0,1.0,0.0,78.0,2013.0,13240.0,2,1,25,5,755425,5843
757500.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5844
535000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,0,25,5,580818,5845
610000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,0,25,5,580818,5846
4400000.0,5,6.1,5.0,4.0,4.0,657.0,312.0,1900.0,13240.0,0,1,25,5,3379768,5847
610000.0,2,6.1,2.0,1.0,1.0,1211.0,124.0,1970.0,13240.0,2,1,25,5,660275,5848
420000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5849
1250000.0,2,6.1,2.0,1.0,4.0,147.0,124.0,1970.0,13240.0,0,1,25,5,1310495,5850
360000.0,1,6.1,1.0,1.0,1.0,400.0,124.0,1970.0,13240.0,2,1,25,5,558808,5851
450000.0,2,6.1,2.0,1.0,1.0,841.0,124.0,2006.0,13240.0,2,4,25,5,695064,5852
535000.0,2,6.1,2.0,1.0,1.0,0.0,70.0,1930.0,13240.0,2,1,25,5,660337,5853
1200500.0,2,6.1,2.0,1.0,0.0,201.0,83.0,1915.0,13240.0,0,1,25,5,1233594,5854
565000.0,2,6.1,2.0,2.0,1.0,0.0,76.0,2013.0,13240.0,2,4,25,5,721356,5855
452000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5856
520000.0,2,6.1,2.0,1.0,1.0,1235.0,63.0,1980.0,13240.0,2,0,25,5,525394,5857
482300.0,2,6.1,2.0,1.0,0.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5858
902000.0,2,6.1,2.0,1.0,0.0,0.0,108.0,1920.0,13240.0,2,1,25,5,663801,5859
1600000.0,3,6.1,3.0,2.0,2.0,0.0,3.0,1850.0,13240.0,2,0,25,5,1489472,5860
1435000.0,2,6.1,2.0,1.0,1.0,225.0,124.0,1970.0,13240.0,0,3,25,5,1190047,5861
750000.0,2,6.1,2.0,2.0,1.0,0.0,105.0,2009.0,13240.0,2,3,25,5,730483,5862
1365000.0,2,6.1,2.0,1.0,1.0,361.0,123.0,1910.0,13240.0,0,1,25,5,1403467,5863
1950000.0,4,6.1,4.0,2.0,2.0,436.0,211.0,1880.0,13240.0,0,1,25,5,2194250,5864
470000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,4,25,5,607138,5865
1678000.0,3,6.1,3.0,2.0,2.0,361.0,171.0,2016.0,13240.0,0,1,25,5,1715620,5866
400000.0,2,6.1,2.0,1.0,1.0,797.0,67.0,1970.0,13240.0,2,4,25,5,621153,5867
500000.0,2,6.1,2.0,2.0,2.0,0.0,104.0,2000.0,13240.0,2,3,25,5,793324,5868
4750000.0,4,6.1,4.0,3.0,5.0,648.0,124.0,1970.0,13240.0,0,0,25,5,2448712,5869
760000.0,2,6.1,2.0,1.0,0.0,0.0,95.0,1930.0,13240.0,2,1,25,5,660337,5870
720000.0,3,6.1,3.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,3,25,5,804117,5871
461000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,3,25,5,469134,5872
580000.0,2,6.1,2.0,1.0,1.0,1155.0,102.0,1995.0,13240.0,2,0,25,5,525394,5873
700000.0,2,6.1,2.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,641207,5874
430000.0,2,6.1,2.0,1.0,1.0,0.0,63.0,2008.0,13240.0,2,3,25,5,540351,5875
1030000.0,3,6.1,3.0,1.0,1.0,292.0,124.0,1970.0,13240.0,0,1,25,5,1420744,5876
1100000.0,2,6.1,2.0,1.0,2.0,1458.0,141.0,1920.0,13240.0,2,1,25,5,992262,5877
1225000.0,3,6.1,3.0,1.0,1.0,248.0,124.0,2000.0,13240.0,0,1,25,5,1400621,5878
400000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5879
435000.0,1,6.1,1.0,1.0,1.0,0.0,69.0,1995.0,13240.0,2,3,25,5,393219,5880
648000.0,2,6.1,2.0,1.0,1.0,1208.0,124.0,1970.0,13240.0,2,1,25,5,660275,5881
354000.0,1,6.1,1.0,1.0,1.0,1659.0,46.0,1960.0,13240.0,2,1,25,5,390761,5882
550000.0,2,6.1,2.0,1.0,1.0,1357.0,124.0,1970.0,13240.0,2,4,25,5,640539,5883
475000.0,1,6.1,1.0,1.0,1.0,0.0,124.0,1970.0,13240.0,2,1,25,5,494076,5884
905000.0,3,9.7,3.0,2.0,2.0,662.0,124.0,1970.0,3284.0,0,1,21,6,1100326,5885
1052000.0,4,9.7,4.0,2.0,2.0,699.0,124.0,1970.0,3284.0,0,1,21,6,1211231,5886
1015000.0,4,9.7,3.0,2.0,1.0,794.0,124.0,1970.0,3284.0,0,1,21,6,1263573,5887
1265000.0,4,9.7,3.0,1.0,1.0,649.0,124.0,1950.0,3284.0,0,1,21,6,1053887,5888
1025000.0,3,9.7,3.0,2.0,1.0,654.0,180.0,1950.0,3284.0,0,1,21,6,1085770,5889
1430000.0,3,9.7,3.0,1.0,1.0,694.0,158.0,1950.0,3284.0,0,1,21,6,935865,5890
1330000.0,3,9.7,3.0,2.0,1.0,606.0,159.0,1950.0,3284.0,0,1,21,6,932816,5891
1200000.0,3,9.7,3.0,2.0,2.0,1781.0,124.0,1970.0,3284.0,0,1,21,6,1201478,5892
1321000.0,2,9.7,2.0,1.0,1.0,703.0,124.0,1970.0,3284.0,0,1,21,6,901236,5893
1635000.0,4,9.7,4.0,2.0,3.0,0.0,297.0,1995.0,3284.0,0,1,21,6,1126309,5894
1194000.0,3,9.7,3.0,1.0,2.0,650.0,143.0,1930.0,3284.0,0,1,21,6,1119694,5895
1440000.0,5,9.7,5.0,3.0,2.0,617.0,347.0,1990.0,3284.0,0,1,21,6,1622420,5896
1300000.0,4,9.7,4.0,3.0,2.0,0.0,160.0,1970.0,3284.0,0,0,21,6,1015231,5897
850000.0,3,9.7,3.0,3.0,3.0,250.0,207.0,2016.0,3284.0,0,4,21,6,1055692,5898
1150000.0,3,9.7,3.0,2.0,3.0,696.0,164.0,1950.0,3284.0,0,3,21,6,1089136,5899
910000.0,3,9.7,3.0,1.0,2.0,692.0,117.0,1960.0,3284.0,0,1,21,6,896979,5900
1430000.0,4,9.7,4.0,2.0,1.0,607.0,224.0,1990.0,3284.0,0,1,21,6,1161160,5901
915000.0,5,9.7,5.0,3.0,4.0,754.0,124.0,1970.0,3284.0,0,1,21,6,1473824,5902
622500.0,3,9.7,3.0,2.0,2.0,254.0,127.0,2004.0,3284.0,0,1,21,6,882478,5903
1500000.0,3,9.7,3.0,2.0,4.0,722.0,196.0,1950.0,3284.0,0,3,21,6,1088089,5904
995000.0,4,9.7,4.0,3.0,1.0,260.0,124.0,1970.0,3284.0,1,3,21,6,1095189,5905
1280000.0,4,9.7,4.0,2.0,2.0,689.0,25.0,1977.0,3284.0,0,4,21,6,1094182,5906
1485000.0,5,9.7,5.0,2.0,4.0,502.0,365.0,2012.0,3284.0,0,1,21,6,1399371,5907
1080000.0,3,9.7,3.0,2.0,2.0,211.0,46.0,1980.0,3284.0,0,1,21,6,802671,5908
1715000.0,4,9.7,4.0,3.0,2.0,650.0,348.0,2001.0,3284.0,0,1,21,6,1715697,5909
2650000.0,5,9.7,5.0,3.0,2.0,755.0,365.0,2009.0,3284.0,0,1,21,6,1775396,5910
630000.0,2,9.7,3.0,2.0,1.0,378.0,106.0,2000.0,3284.0,0,1,21,6,852802,5911
1205000.0,3,9.7,3.0,1.0,2.0,650.0,124.0,1970.0,3284.0,0,3,21,6,932235,5912
535000.0,2,9.7,2.0,1.0,1.0,151.0,124.0,1970.0,3284.0,0,1,21,6,632255,5913
1075000.0,3,9.7,3.0,2.0,1.0,752.0,124.0,1970.0,3284.0,0,1,21,6,1141921,5914
1000000.0,3,9.7,3.0,1.0,2.0,697.0,124.0,1970.0,3284.0,0,3,21,6,933175,5915
1400000.0,3,9.7,4.0,1.0,2.0,656.0,124.0,1970.0,3284.0,0,1,21,6,942996,5916
920000.0,4,9.7,4.0,1.0,1.0,390.0,124.0,1970.0,3284.0,0,4,21,6,872484,5917
960000.0,5,9.7,5.0,3.0,2.0,387.0,124.0,1970.0,3284.0,0,4,21,6,1207237,5918
1160000.0,3,9.7,3.0,1.0,1.0,651.0,124.0,1970.0,3284.0,0,1,21,6,948851,5919
1370000.0,4,9.7,4.0,2.0,2.0,908.0,208.0,1960.0,3284.0,0,1,21,6,1328214,5920
600000.0,3,9.7,4.0,3.0,2.0,717.0,124.0,1970.0,3284.0,1,0,21,6,993547,5921
880000.0,5,9.7,5.0,3.0,2.0,387.0,124.0,1970.0,3284.0,0,4,21,6,1207237,5922
1285000.0,3,9.7,3.0,2.0,2.0,616.0,124.0,1970.0,3284.0,0,1,21,6,997272,5923
260000.0,2,12.6,2.0,1.0,1.0,79.0,124.0,1970.0,3755.0,2,0,3,6,323227,5924
800000.0,3,12.6,3.0,2.0,1.0,655.0,165.0,1940.0,3755.0,0,0,3,6,969787,5925
950000.0,3,12.6,3.0,1.0,1.0,700.0,145.0,1960.0,3755.0,0,1,3,6,805902,5926
625000.0,3,12.6,3.0,1.0,1.0,203.0,124.0,1950.0,3755.0,0,1,3,6,593194,5927
710000.0,2,12.6,2.0,1.0,0.0,457.0,124.0,1970.0,3755.0,0,1,3,6,601193,5928
735000.0,3,12.6,3.0,1.0,2.0,539.0,124.0,1970.0,3755.0,0,1,3,6,668445,5929
1001000.0,3,12.6,3.0,1.0,5.0,879.0,124.0,1970.0,3755.0,0,1,3,6,993138,5930
780000.0,3,12.6,3.0,1.0,0.0,486.0,115.0,1943.0,3755.0,0,1,3,6,687836,5931
710000.0,2,12.6,2.0,1.0,2.0,619.0,124.0,1970.0,3755.0,0,1,3,6,677189,5932
1350500.0,4,12.6,4.0,1.0,0.0,726.0,181.0,1940.0,3755.0,0,1,3,6,953997,5933
745000.0,3,12.6,3.0,1.0,2.0,518.0,122.0,1960.0,3755.0,0,3,3,6,644464,5934
490000.0,2,12.6,2.0,1.0,1.0,322.0,124.0,1970.0,3755.0,0,1,3,6,581384,5935
700000.0,4,12.6,4.0,2.0,1.0,807.0,124.0,1970.0,3755.0,0,0,3,6,963989,5936
895000.0,5,12.6,4.0,2.0,2.0,690.0,124.0,1970.0,3755.0,0,0,3,6,932649,5937
657500.0,3,12.6,3.0,1.0,1.0,513.0,116.0,1955.0,3755.0,0,1,3,6,619052,5938
1030000.0,4,12.6,4.0,2.0,2.0,803.0,309.0,2002.0,3755.0,0,1,3,6,1226771,5939
460000.0,3,12.6,3.0,2.0,1.0,119.0,110.0,2009.0,3755.0,0,0,3,6,475888,5940
725000.0,3,12.6,3.0,1.0,3.0,534.0,124.0,1970.0,3755.0,0,3,3,6,641510,5941
620000.0,3,12.6,3.0,1.0,1.0,376.0,124.0,1970.0,3755.0,0,1,3,6,660119,5942
460000.0,3,12.6,3.0,1.0,1.0,306.0,124.0,1970.0,3755.0,0,1,3,6,640310,5943
470000.0,2,12.6,2.0,1.0,1.0,234.0,124.0,1970.0,3755.0,2,1,3,6,447406,5944
910000.0,3,12.6,3.0,1.0,1.0,725.0,124.0,1970.0,3755.0,0,1,3,6,799757,5945
702000.0,3,12.6,3.0,1.0,1.0,542.0,124.0,1950.0,3755.0,0,1,3,6,661080,5946
580000.0,3,12.6,3.0,1.0,1.0,469.0,124.0,1970.0,3755.0,0,1,3,6,660119,5947
490000.0,3,12.6,3.0,1.0,1.0,301.0,115.0,1950.0,3755.0,2,1,3,6,468768,5948
890000.0,4,12.6,4.0,1.0,2.0,668.0,127.0,1930.0,3755.0,0,1,3,6,1041536,5949
675000.0,3,12.6,3.0,1.0,1.0,500.0,124.0,1970.0,3755.0,0,1,3,6,660119,5950
425000.0,2,12.6,2.0,1.0,1.0,225.0,80.0,2000.0,3755.0,0,1,3,6,471319,5951
715000.0,3,12.6,3.0,1.0,2.0,558.0,104.0,1925.0,3755.0,0,1,3,6,769273,5952
816000.0,3,12.6,3.0,1.0,1.0,511.0,113.0,1958.0,3755.0,0,1,3,6,619052,5953
825000.0,2,12.6,2.0,1.0,3.0,580.0,124.0,1970.0,3755.0,0,1,3,6,632992,5954
950000.0,3,12.6,3.0,1.0,4.0,704.0,124.0,1970.0,3755.0,0,3,3,6,781148,5955
425500.0,2,12.6,2.0,1.0,0.0,153.0,72.0,1970.0,3755.0,2,3,3,6,297965,5956
735000.0,3,12.6,3.0,1.0,3.0,435.0,124.0,1970.0,3755.0,0,0,3,6,598852,5957
595000.0,3,12.6,3.0,1.0,1.0,36.0,124.0,1970.0,3755.0,0,1,3,6,541147,5958
735000.0,3,12.6,3.0,1.0,1.0,490.0,124.0,1970.0,3755.0,0,1,3,6,660119,5959
610000.0,3,12.6,3.0,1.0,0.0,705.0,118.0,1965.0,3755.0,0,1,3,6,758690,5960
600000.0,3,12.6,3.0,1.0,1.0,0.0,126.0,1950.0,3755.0,0,1,3,6,543928,5961
595999.0,3,12.6,3.0,1.0,1.0,750.0,124.0,1970.0,3755.0,0,3,3,6,823796,5962
591000.0,2,12.6,2.0,1.0,0.0,210.0,124.0,1970.0,3755.0,0,1,3,6,533307,5963
590000.0,3,12.6,3.0,1.0,1.0,438.0,124.0,1970.0,3755.0,0,1,3,6,660119,5964
691000.0,4,12.6,4.0,1.0,1.0,521.0,124.0,1970.0,3755.0,0,1,3,6,751030,5965
701000.0,3,12.6,3.0,1.0,1.0,550.0,124.0,1970.0,3755.0,0,1,3,6,675214,5966
688000.0,2,12.6,2.0,1.0,1.0,611.0,124.0,1970.0,3755.0,0,1,3,6,668863,5967
611000.0,2,12.6,2.0,1.0,2.0,204.0,77.0,1925.0,3755.0,0,1,3,6,594386,5968
655000.0,3,12.6,3.0,1.0,1.0,497.0,124.0,1970.0,3755.0,0,1,3,6,660119,5969
551000.0,2,12.6,2.0,1.0,2.0,613.0,124.0,1970.0,3755.0,0,1,3,6,677189,5970
750000.0,3,12.6,3.0,1.0,1.0,483.0,124.0,1970.0,3755.0,0,0,3,6,592519,5971
670000.0,4,12.6,4.0,1.0,1.0,603.0,106.0,1950.0,3755.0,0,0,3,6,633502,5972
888000.0,4,12.6,4.0,1.0,2.0,562.0,124.0,1970.0,3755.0,0,1,3,6,774451,5973
607500.0,3,12.6,3.0,1.0,2.0,487.0,124.0,1970.0,3755.0,0,1,3,6,668445,5974
850000.0,3,12.6,3.0,1.0,2.0,505.0,124.0,1970.0,3755.0,0,1,3,6,668445,5975
590000.0,4,12.6,3.0,1.0,1.0,490.0,124.0,1970.0,3755.0,0,1,3,6,784264,5976
